severity_label,id,incident_no,product_type,brand,mode,incident_type,status,service_type,is_failure_type,count_detail,open_datetime,close_datetime,response_datetime,resolved_datetime,open_to_close,open_to_close_hour,open_to_response,open_to_response_hour,response_to_resolved,response_to_resolved_hour,resolved_to_close,resolved_to_close_hour
Major,960,SR-ES-22-0960,Software,VMWare,vRealize Automation Advanced Per OSI,General Incident,Closed,Incident,false,1,2022-06-17 11:29:00,2022-06-17 15:32:00,2022-06-17 11:42:00,2022-06-17 15:10:00,0 days 04:03:00,4.05,0 days 00:13:00,0.21666666666666667,0 days 03:28:00,3.466666666666667,0 days 00:22:00,0.36666666666666664
Minor,967,SR-ES-22-0967,Storage,HPE,3PAR StoreServ 10400,Battery Failure,Closed,Incident,false,1,2022-06-17 10:20:00,2022-06-17 12:00:00,2022-06-17 10:26:00,2022-06-17 11:30:00,0 days 01:40:00,1.6666666666666667,0 days 00:06:00,0.1,0 days 01:04:00,1.0666666666666667,0 days 00:30:00,0.5
Major,953,SR-ES-22-0953,Hardware,Oracle,SPARC M6-32,Power Supply Failure,Closed,Incident,false,0,2022-06-17 10:00:00,2022-06-17 17:30:00,2022-06-17 10:30:00,2022-06-17 17:30:00,0 days 07:30:00,7.5,0 days 00:30:00,0.5,0 days 07:00:00,7.0,0 days 00:00:00,0.0
Cosmatic,1577,SR-ES-22-1577,Software,VMWare,vSphere Enterprise Plus,General Incident,Closed,Request,false,1,2022-06-17 09:04:00,2022-06-17 17:00:00,2022-06-17 09:00:00,2022-06-17 17:00:00,0 days 07:56:00,7.933333333333334,-1 days +23:56:00,-0.06666666666666667,0 days 08:00:00,8.0,0 days 00:00:00,0.0
Major,947,SR-ES-22-0947,Server,HPE,Synergy 480 Gen9,General Incident,Closed,Incident,false,4,2022-06-17 08:52:00,2022-07-12 16:00:00,2022-06-17 08:59:00,2022-07-12 16:00:00,25 days 07:08:00,607.1333333333333,0 days 00:07:00,0.11666666666666667,25 days 07:01:00,607.0166666666667,0 days 00:00:00,0.0
Minor,995,SR-ES-22-0995,Storage,NetApp,FAS8040,Hard Disk Drive Failure,Closed,Incident,false,1,2022-06-17 08:25:00,2022-06-17 14:00:00,2022-06-17 08:30:00,2022-06-17 13:00:00,0 days 05:35:00,5.583333333333333,0 days 00:05:00,0.08333333333333333,0 days 04:30:00,4.5,0 days 01:00:00,1.0
Cosmatic,1017,SR-ES-22-1017,Storage,NetApp,FAS8020,General Incident,Closed,Request,false,3,2022-06-16 19:45:00,2022-07-12 14:12:00,2022-06-16 20:37:00,2022-07-12 14:12:00,25 days 18:27:00,618.45,0 days 00:52:00,0.8666666666666667,25 days 17:35:00,617.5833333333334,0 days 00:00:00,0.0
Major,969,SR-ES-22-0969,Storage,HPE,HSV300,General Incident,Closed,Incident,false,1,2022-06-16 16:48:00,2022-06-16 21:00:00,2022-06-16 18:00:00,2022-06-16 21:00:00,0 days 04:12:00,4.2,0 days 01:12:00,1.2,0 days 03:00:00,3.0,0 days 00:00:00,0.0
Major,957,SR-ES-22-0957,Software,YIP,NAS Portal,General Incident,Closed,Incident,false,1,2022-06-16 16:26:00,2022-06-17 09:28:00,2022-06-17 09:28:00,2022-06-17 09:28:00,0 days 17:02:00,17.033333333333335,0 days 17:02:00,17.033333333333335,0 days 00:00:00,0.0,0 days 00:00:00,0.0
Minor,944,SR-ES-22-0944,Storage,EMC,Unity400,Hard Disk Drive Failure,Closed,Incident,false,2,2022-06-16 15:04:00,2022-06-16 21:00:00,2022-06-16 15:18:00,2022-06-16 21:00:00,0 days 05:56:00,5.933333333333334,0 days 00:14:00,0.23333333333333334,0 days 05:42:00,5.7,0 days 00:00:00,0.0
Major,946,SR-ES-22-0946,Storage,NetApp,AFF A800,General Incident,Closed,Incident,false,9,2022-06-16 13:53:00,2022-08-23 09:58:00,2022-06-16 14:10:00,2022-08-23 09:58:00,67 days 20:05:00,1628.0833333333333,0 days 00:17:00,0.2833333333333333,67 days 19:48:00,1627.8,0 days 00:00:00,0.0
Critical,951,SR-ES-22-0951,Server,DELL,PowerEdge R930,Memory Failure,Closed,Incident,false,1,2022-06-16 13:41:00,2022-06-16 21:50:00,2022-06-16 13:45:00,2022-06-16 21:50:00,0 days 08:09:00,8.15,0 days 00:04:00,0.06666666666666667,0 days 08:05:00,8.083333333333334,0 days 00:00:00,0.0
Minor,945,SR-ES-22-0945,Other,Veritas,Veritas NETBACKUP APPLIANCE 5240,Upgrade Software,Closed,Request,false,5,2022-06-16 12:59:00,2022-07-01 12:15:00,2022-06-16 14:42:00,2022-06-23 20:45:00,14 days 23:16:00,359.26666666666665,0 days 01:43:00,1.7166666666666666,7 days 06:03:00,174.05,7 days 15:30:00,183.5
Minor,994,SR-ES-22-0994,Storage,NetApp,FAS3220,Hard Disk Drive Failure,Closed,Incident,false,1,2022-06-16 11:38:00,2022-06-16 16:00:00,2022-06-16 11:40:00,2022-06-16 14:00:00,0 days 04:22:00,4.366666666666666,0 days 00:02:00,0.03333333333333333,0 days 02:20:00,2.3333333333333335,0 days 02:00:00,2.0
Major,943,SR-ES-22-0943,Server,HPE,DL380 Gen10,General Incident,Closed,Incident,false,1,2022-06-16 00:11:00,2022-06-16 04:00:00,2022-06-16 01:05:00,2022-06-16 04:00:00,0 days 03:49:00,3.816666666666667,0 days 00:54:00,0.9,0 days 02:55:00,2.9166666666666665,0 days 00:00:00,0.0
Minor,942,SR-ES-22-0942,Software,Veritas,Veritas Netbackup,General Incident,Closed,Incident,false,1,2022-06-15 18:10:00,2022-06-15 19:30:00,2022-06-15 18:28:00,2022-06-15 19:30:00,0 days 01:20:00,1.3333333333333333,0 days 00:18:00,0.3,0 days 01:02:00,1.0333333333333334,0 days 00:00:00,0.0
Cosmatic,982,SR-ES-22-0982,Storage,NetApp,FAS8020,General Incident,Closed,Request,false,8,2022-06-15 16:46:00,2022-08-04 23:14:00,2022-06-15 17:14:00,2022-08-04 23:14:00,50 days 06:28:00,1206.4666666666667,0 days 00:28:00,0.4666666666666667,50 days 06:00:00,1206.0,0 days 00:00:00,0.0
Minor,940,SR-ES-22-0940,Other,F5,BIG-IP 5250v,General Incident,Closed,Incident,false,6,2022-06-15 16:00:00,2022-07-05 14:46:00,2022-06-15 16:15:00,2022-07-05 14:46:00,19 days 22:46:00,478.76666666666665,0 days 00:15:00,0.25,19 days 22:31:00,478.51666666666665,0 days 00:00:00,0.0
Cosmatic,1176,SR-ES-22-1176,Software,YIP,NAS Portal,General Incident,Closed,Request,false,1,2022-06-15 15:19:00,2022-06-16 21:52:00,2022-06-16 21:52:00,2022-06-16 21:52:00,1 days 06:33:00,30.55,1 days 06:33:00,30.55,0 days 00:00:00,0.0,0 days 00:00:00,0.0
Major,961,SR-ES-22-0961,Software,YIP,NAS Portal,General Incident,Closed,Incident,false,1,2022-06-15 15:19:00,2022-06-16 23:46:00,2022-06-16 21:52:00,2022-06-16 21:52:00,1 days 08:27:00,32.45,1 days 06:33:00,30.55,0 days 00:00:00,0.0,0 days 01:54:00,1.9
Minor,1120,SR-ES-22-1120,Access Point,Cisco,AIR-AP1572EAC-S-K9,General Incident,Closed,Incident,false,1,2022-06-15 10:00:00,2022-06-15 11:00:00,2022-06-15 10:00:00,2022-06-15 11:00:00,0 days 01:00:00,1.0,0 days 00:00:00,0.0,0 days 01:00:00,1.0,0 days 00:00:00,0.0
Major,941,SR-ES-22-0941,Software,VMWare,VMWARE VSAN 7 ADVANCED FOR 1 PROCESSOR,Software,Closed,Incident,false,14,2022-06-15 09:00:00,2022-08-24 11:45:00,2022-06-15 09:11:00,2022-08-18 16:00:00,70 days 02:45:00,1682.75,0 days 00:11:00,0.18333333333333332,64 days 06:49:00,1542.8166666666666,5 days 19:45:00,139.75
Major,1119,SR-ES-22-1119,Access Point,Cisco,AIR-AP2802E-S-K9,General Incident,Closed,Incident,false,1,2022-06-15 09:00:00,2022-06-15 10:00:00,2022-06-15 09:00:00,2022-06-15 10:00:00,0 days 01:00:00,1.0,0 days 00:00:00,0.0,0 days 01:00:00,1.0,0 days 00:00:00,0.0
Cosmatic,1576,SR-ES-22-1576,Software,VMWare,vSphere Enterprise Plus,General Incident,Closed,Request,false,1,2022-06-15 08:21:00,2022-06-15 17:00:00,2022-06-15 09:00:00,2022-06-15 17:00:00,0 days 08:39:00,8.65,0 days 00:39:00,0.65,0 days 08:00:00,8.0,0 days 00:00:00,0.0
Major,948,SR-ES-22-0948,Storage,HPE,Storage MSA 2040,General Incident,Closed,Incident,false,2,2022-06-14 19:20:00,2022-06-15 21:00:00,2022-06-14 20:30:00,2022-06-15 21:00:00,1 days 01:40:00,25.666666666666668,0 days 01:10:00,1.1666666666666667,1 days 00:30:00,24.5,0 days 00:00:00,0.0
Major,1118,SR-ES-22-1118,Access Point,Cisco,AIR-AP1572EAC-S-K9,General Incident,Closed,Incident,false,1,2022-06-14 11:00:00,2022-06-14 12:00:00,2022-06-14 11:00:00,2022-06-14 12:00:00,0 days 01:00:00,1.0,0 days 00:00:00,0.0,0 days 01:00:00,1.0,0 days 00:00:00,0.0
Major,926,SR-ES-22-0926,Server,HPE,SimpliVity 380 Gen10 Node,Power Supply Failure,Closed,Incident,false,2,2022-06-14 10:57:00,2022-06-14 15:01:00,2022-06-14 11:14:00,2022-06-15 14:00:00,0 days 04:04:00,4.066666666666666,0 days 00:17:00,0.2833333333333333,1 days 02:46:00,26.766666666666666,-1 days +01:01:00,-22.983333333333334
Major,927,SR-ES-22-0927,Server,HPE,SimpliVity 380 Gen10 Node,Hard Disk Drive Failure,Closed,Incident,false,2,2022-06-14 10:57:00,2022-06-15 15:49:00,2022-06-14 11:14:00,2022-06-14 14:00:00,1 days 04:52:00,28.866666666666667,0 days 00:17:00,0.2833333333333333,0 days 02:46:00,2.7666666666666666,1 days 01:49:00,25.816666666666666
Minor,993,SR-ES-22-0993,Storage,NetApp,FAS3220,Hard Disk Drive Failure,Closed,Incident,false,1,2022-06-14 10:24:00,2022-06-14 14:30:00,2022-06-14 10:30:00,2022-06-14 14:00:00,0 days 04:06:00,4.1,0 days 00:06:00,0.1,0 days 03:30:00,3.5,0 days 00:30:00,0.5
Major,1117,SR-ES-22-1117,Access Point,Cisco,AIR-AP1572EAC-S-K9,General Incident,Closed,Incident,false,1,2022-06-14 10:00:00,2022-06-14 11:00:00,2022-06-14 10:00:00,2022-06-14 11:00:00,0 days 01:00:00,1.0,0 days 00:00:00,0.0,0 days 01:00:00,1.0,0 days 00:00:00,0.0
Minor,1116,SR-ES-22-1116,Access Point,Cisco,AIR-AP2802E-S-K9,General Incident,Closed,Incident,false,0,2022-06-14 09:00:00,2022-06-14 10:00:00,2022-06-14 09:00:00,2022-06-14 10:00:00,0 days 01:00:00,1.0,0 days 00:00:00,0.0,0 days 01:00:00,1.0,0 days 00:00:00,0.0
Major,903,SR-ES-22-0903,Server,HPE,ProLiant DL560 Gen10,Memory Failure,Closed,Incident,false,2,2022-06-13 18:11:00,2022-06-13 23:00:00,2022-06-13 18:24:00,2022-06-13 23:00:00,0 days 04:49:00,4.816666666666666,0 days 00:13:00,0.21666666666666667,0 days 04:36:00,4.6,0 days 00:00:00,0.0
Critical,902,SR-ES-22-0902,Server,HPE,ProLiant DL560 Gen10,Network Card Failure,Closed,Incident,false,1,2022-06-13 18:04:00,2022-06-14 23:00:00,2022-06-13 18:11:00,2022-06-14 20:01:00,1 days 04:56:00,28.933333333333334,0 days 00:07:00,0.11666666666666667,1 days 01:50:00,25.833333333333332,0 days 02:59:00,2.9833333333333334
Major,909,SR-ES-22-0909,Storage,HPE,Storage MSA P6350,Hard Disk Drive Failure,Closed,Incident,false,1,2022-06-13 16:24:00,2022-06-13 22:00:00,2022-06-13 17:00:00,2022-06-13 22:00:00,0 days 05:36:00,5.6,0 days 00:36:00,0.6,0 days 05:00:00,5.0,0 days 00:00:00,0.0
Major,939,SR-ES-22-0939,Security,Cisco,Cisco Ironport c690,Upgrade Software,Closed,Incident,false,1,2022-06-13 16:17:00,2022-06-13 18:00:00,2022-06-13 18:00:00,2022-06-13 21:00:00,0 days 01:43:00,1.7166666666666666,0 days 01:43:00,1.7166666666666666,0 days 03:00:00,3.0,-1 days +21:00:00,-3.0
Major,901,SR-ES-22-0901,Server,HPE,SimpliVity 380 Gen9 Node,Hard Disk Drive Failure,Closed,Incident,false,2,2022-06-13 15:37:00,2022-06-13 19:30:00,2022-06-13 15:50:00,2022-06-13 18:30:00,0 days 03:53:00,3.8833333333333333,0 days 00:13:00,0.21666666666666667,0 days 02:40:00,2.6666666666666665,0 days 01:00:00,1.0
Cosmatic,937,SR-ES-22-0937,Software,VMWare,vRealize Automation Advanced Per OSI,General Incident,Closed,Request,false,4,2022-06-13 14:58:00,2022-07-07 09:36:00,2022-06-13 14:58:00,2022-07-06 01:49:00,23 days 18:38:00,570.6333333333333,0 days 00:00:00,0.0,22 days 10:51:00,538.85,1 days 07:47:00,31.783333333333335
Major,956,SR-ES-22-0956,Software,VMWare,Vsphere,Software,Closed,Incident,false,1,2022-06-13 14:02:00,2022-06-13 16:30:00,2022-06-13 14:07:00,2022-06-13 16:00:00,0 days 02:28:00,2.466666666666667,0 days 00:05:00,0.08333333333333333,0 days 01:53:00,1.8833333333333333,0 days 00:30:00,0.5
Minor,962,SR-ES-22-0962,Software,VMWare,vRealize Automation Advanced Per OSI,General Incident,Closed,Incident,false,1,2022-06-13 11:36:00,2022-06-15 13:16:00,2022-06-13 12:03:00,2022-06-13 14:24:00,2 days 01:40:00,49.666666666666664,0 days 00:27:00,0.45,0 days 02:21:00,2.35,1 days 22:52:00,46.86666666666667
Major,928,SR-ES-22-0928,Software,VMWare,VMWARE VCENTER SERVER 7 STANDARD FOR VSPHERE 7,Software,Closed,Request,false,1,2022-06-13 10:47:00,2022-06-13 11:30:00,2022-06-13 10:56:00,2022-06-13 11:30:00,0 days 00:43:00,0.7166666666666667,0 days 00:09:00,0.15,0 days 00:34:00,0.5666666666666667,0 days 00:00:00,0.0
Major,925,SR-ES-22-0925,Hardware,Oracle,SPARC M6-32,General Incident,Closed,Incident,false,0,2022-06-13 09:00:00,2022-06-13 23:00:00,2022-06-13 09:30:00,2022-06-13 23:00:00,0 days 14:00:00,14.0,0 days 00:30:00,0.5,0 days 13:30:00,13.5,0 days 00:00:00,0.0
Cosmatic,1575,SR-ES-22-1575,Software,VMWare,vSphere Enterprise Plus,General Incident,Closed,Request,false,1,2022-06-13 08:17:00,2022-06-13 17:00:00,2022-06-13 09:00:00,2022-06-13 17:00:00,0 days 08:43:00,8.716666666666667,0 days 00:43:00,0.7166666666666667,0 days 08:00:00,8.0,0 days 00:00:00,0.0
Cosmatic,922,SR-ES-22-0922,Storage,NetApp,SG1000,Upgrade Software,Closed,Incident,false,2,2022-06-11 14:00:00,2022-06-12 02:00:00,2022-06-11 14:00:00,2022-06-11 14:00:00,0 days 12:00:00,12.0,0 days 00:00:00,0.0,0 days 00:00:00,0.0,0 days 12:00:00,12.0
Major,1115,SR-ES-22-1115,Access Point,Cisco,AIR-AP2802E-S-K9,General Incident,Closed,Incident,false,1,2022-06-11 13:00:00,2022-06-11 14:00:00,2022-06-11 13:00:00,2022-06-11 14:00:00,0 days 01:00:00,1.0,0 days 00:00:00,0.0,0 days 01:00:00,1.0,0 days 00:00:00,0.0
Minor,1114,SR-ES-22-1114,Access Point,Cisco,AIR-AP2802E-S-K9,General Incident,Closed,Incident,false,1,2022-06-11 11:00:00,2022-06-11 12:00:00,2022-06-11 11:00:00,2022-06-11 12:00:00,0 days 01:00:00,1.0,0 days 00:00:00,0.0,0 days 01:00:00,1.0,0 days 00:00:00,0.0
Major,1113,SR-ES-22-1113,Access Point,Cisco,AIR-AP2802E-S-K9,General Incident,Closed,Incident,false,1,2022-06-11 10:00:00,2022-06-11 11:00:00,2022-06-11 10:00:00,2022-06-11 11:00:00,0 days 01:00:00,1.0,0 days 00:00:00,0.0,0 days 01:00:00,1.0,0 days 00:00:00,0.0
Major,935,SR-ES-22-0935,Software,VMWare,VMware Horizon 7 Advance per Named User,Configuration Change,Closed,Incident,false,2,2022-06-11 09:37:00,2022-06-12 02:30:00,2022-06-11 10:00:00,2022-06-12 02:30:00,0 days 16:53:00,16.883333333333333,0 days 00:23:00,0.38333333333333336,0 days 16:30:00,16.5,0 days 00:00:00,0.0
Cosmatic,1823,SR-ES-22-1823,Software,Veeam,Veeam Backup & Replication Enterprise for Vmware,Maintenance System,Closed,Request,false,1,2022-06-11 09:00:00,2022-06-11 19:00:00,2022-06-11 09:00:00,2022-06-11 19:00:00,0 days 10:00:00,10.0,0 days 00:00:00,0.0,0 days 10:00:00,10.0,0 days 00:00:00,0.0
Major,1112,SR-ES-22-1112,Access Point,Cisco,AIR-AP2802E-S-K9,General Incident,Closed,Incident,false,1,2022-06-11 09:00:00,2022-06-11 10:00:00,2022-06-11 09:00:00,2022-06-11 10:00:00,0 days 01:00:00,1.0,0 days 00:00:00,0.0,0 days 01:00:00,1.0,0 days 00:00:00,0.0
Cosmatic,918,SR-ES-22-0918,Server,HPE,ProLiant BL460c Gen9,General Incident,Closed,Request,false,1,2022-06-11 06:56:00,2022-06-11 17:00:00,2022-06-11 10:00:00,2022-06-11 17:00:00,0 days 10:04:00,10.066666666666666,0 days 03:04:00,3.066666666666667,0 days 07:00:00,7.0,0 days 00:00:00,0.0
Cosmatic,914,SR-ES-22-0914,Server,HPE,ProLiant BL460c Gen9,General Incident,Closed,Request,false,1,2022-06-11 06:56:00,2022-06-11 17:00:00,2022-06-11 10:00:00,2022-06-11 17:00:00,0 days 10:04:00,10.066666666666666,0 days 03:04:00,3.066666666666667,0 days 07:00:00,7.0,0 days 00:00:00,0.0
Cosmatic,919,SR-ES-22-0919,Server,HPE,ProLiant BL460c Gen9,General Incident,Closed,Request,false,1,2022-06-11 06:56:00,2022-06-11 17:00:00,2022-06-11 10:00:00,2022-06-11 17:00:00,0 days 10:04:00,10.066666666666666,0 days 03:04:00,3.066666666666667,0 days 07:00:00,7.0,0 days 00:00:00,0.0
Cosmatic,916,SR-ES-22-0916,Server,HPE,ProLiant BL460c Gen9,General Incident,Closed,Request,false,1,2022-06-11 06:56:00,2022-06-11 17:00:00,2022-06-11 10:00:00,2022-06-11 17:00:00,0 days 10:04:00,10.066666666666666,0 days 03:04:00,3.066666666666667,0 days 07:00:00,7.0,0 days 00:00:00,0.0
Cosmatic,915,SR-ES-22-0915,Server,HPE,ProLiant BL460c Gen9,General Incident,Closed,Request,false,1,2022-06-11 06:56:00,2022-06-11 17:00:00,2022-06-11 10:00:00,2022-06-11 17:00:00,0 days 10:04:00,10.066666666666666,0 days 03:04:00,3.066666666666667,0 days 07:00:00,7.0,0 days 00:00:00,0.0
Major,886,SR-ES-22-0886,Server,HPE,SimpliVity 380 Gen9 Node,Hard Disk Drive Failure,Closed,Incident,false,2,2022-06-10 21:41:00,2022-06-10 23:30:00,2022-06-10 21:47:00,2022-06-10 22:30:00,0 days 01:49:00,1.8166666666666667,0 days 00:06:00,0.1,0 days 00:43:00,0.7166666666666667,0 days 01:00:00,1.0
Major,912,SR-ES-22-0912,Storage,HPE,Storage MSA 6300 EVA,Hard Disk Drive Failure,Closed,Incident,false,1,2022-06-10 17:40:00,2022-06-10 21:00:00,2022-06-10 18:00:00,2022-06-10 21:00:00,0 days 03:20:00,3.3333333333333335,0 days 00:20:00,0.3333333333333333,0 days 03:00:00,3.0,0 days 00:00:00,0.0
Cosmatic,895,SR-ES-22-0895,Software,VMWare,vRealize Automation Advanced Per OSI,General Incident,Closed,Request,false,1,2022-06-10 15:55:00,2022-06-10 16:37:00,2022-06-10 16:05:00,2022-06-10 16:37:00,0 days 00:42:00,0.7,0 days 00:10:00,0.16666666666666666,0 days 00:32:00,0.5333333333333333,0 days 00:00:00,0.0
Minor,932,SR-ES-22-0932,Server,HPE,ProLiant DL380 Gen10,General Incident,Closed,Incident,false,3,2022-06-10 15:36:00,2022-06-22 15:19:00,2022-06-10 17:03:00,2022-06-22 15:19:00,11 days 23:43:00,287.71666666666664,0 days 01:27:00,1.45,11 days 22:16:00,286.26666666666665,0 days 00:00:00,0.0
Major,1111,SR-ES-22-1111,Access Point,Cisco,AIR-AP2802E-S-K9,General Incident,Closed,Incident,false,1,2022-06-10 11:00:00,2022-06-10 12:00:00,2022-06-10 11:00:00,2022-06-10 12:00:00,0 days 01:00:00,1.0,0 days 00:00:00,0.0,0 days 01:00:00,1.0,0 days 00:00:00,0.0
Major,1006,SR-ES-22-1006,Software,VMWare,vRealize Automation Advanced Per OSI,General Incident,Closed,Incident,false,0,2022-06-10 10:55:00,2022-06-10 11:19:00,2022-06-10 11:19:00,2022-06-10 11:19:00,0 days 00:24:00,0.4,0 days 00:24:00,0.4,0 days 00:00:00,0.0,0 days 00:00:00,0.0
Major,934,SR-ES-22-0934,Storage,Oracle,ZFS Storage Appliance ZS7-2,Power Supply Failure,Closed,Incident,false,1,2022-06-10 10:00:00,2022-06-10 12:00:00,2022-06-10 10:00:00,2022-06-10 12:00:00,0 days 02:00:00,2.0,0 days 00:00:00,0.0,0 days 02:00:00,2.0,0 days 00:00:00,0.0
Major,933,SR-ES-22-0933,Storage,Oracle,ZFS Storage Appliance ZS7-2,Hard Disk Drive Failure,Closed,Incident,false,1,2022-06-10 10:00:00,2022-06-10 12:00:00,2022-06-10 10:00:00,2022-06-10 12:00:00,0 days 02:00:00,2.0,0 days 00:00:00,0.0,0 days 02:00:00,2.0,0 days 00:00:00,0.0
Major,1110,SR-ES-22-1110,Access Point,Cisco,AIR-AP2802E-S-K9,General Incident,Closed,Incident,false,1,2022-06-10 10:00:00,2022-06-10 11:00:00,2022-06-10 10:00:00,2022-06-10 11:00:00,0 days 01:00:00,1.0,0 days 00:00:00,0.0,0 days 01:00:00,1.0,0 days 00:00:00,0.0
Major,898,SR-ES-22-0898,Software,VMWare,vRealize Automation Advanced Per OSI,General Incident,Closed,Incident,false,1,2022-06-10 09:38:00,2022-06-10 11:02:00,2022-06-10 10:27:00,2022-06-10 11:02:00,0 days 01:24:00,1.4,0 days 00:49:00,0.8166666666666667,0 days 00:35:00,0.5833333333333334,0 days 00:00:00,0.0
Major,1109,SR-ES-22-1109,Access Point,Cisco,AIR-AP2802E-S-K9,General Incident,Closed,Incident,false,1,2022-06-10 09:00:00,2022-06-10 10:00:00,2022-06-10 09:00:00,2022-06-10 10:00:00,0 days 01:00:00,1.0,0 days 00:00:00,0.0,0 days 01:00:00,1.0,0 days 00:00:00,0.0
Cosmatic,1574,SR-ES-22-1574,Software,VMWare,vSphere Enterprise Plus,General Incident,Closed,Request,false,1,2022-06-10 08:22:00,2022-06-10 17:00:00,2022-06-10 09:00:00,2022-06-10 17:00:00,0 days 08:38:00,8.633333333333333,0 days 00:38:00,0.6333333333333333,0 days 08:00:00,8.0,0 days 00:00:00,0.0
Minor,991,SR-ES-22-0991,Storage,NetApp,FAS2240-2,Hard Disk Drive Failure,Closed,Incident,false,2,2022-06-09 17:01:00,2022-06-11 11:00:00,2022-06-09 17:10:00,2022-06-11 09:00:00,1 days 17:59:00,41.983333333333334,0 days 00:09:00,0.15,1 days 15:50:00,39.833333333333336,0 days 02:00:00,2.0
Minor,936,SR-ES-22-0936,Storage,NetApp,FAS3220,Hard Disk Drive Failure,Closed,Incident,false,2,2022-06-09 17:01:00,2022-06-11 15:38:00,2022-06-09 17:10:00,2022-06-11 13:56:00,1 days 22:37:00,46.61666666666667,0 days 00:09:00,0.15,1 days 20:46:00,44.766666666666666,0 days 01:42:00,1.7
Major,908,SR-ES-22-0908,Storage,HPE,Storage Work P2000,Upgrade Software,Closed,Incident,false,1,2022-06-09 16:52:00,2022-06-09 23:00:00,2022-06-09 17:00:00,2022-06-09 23:00:00,0 days 06:08:00,6.133333333333334,0 days 00:08:00,0.13333333333333333,0 days 06:00:00,6.0,0 days 00:00:00,0.0
Major,929,SR-ES-22-0929,Server,Nutanix,NX-6235-G5,Hard Disk Drive Failure,Closed,Incident,false,3,2022-06-09 16:47:00,2022-06-20 16:00:00,2022-06-09 16:47:00,2022-06-20 16:00:00,10 days 23:13:00,263.21666666666664,0 days 00:00:00,0.0,10 days 23:13:00,263.21666666666664,0 days 00:00:00,0.0
Major,897,SR-ES-22-0897,Software,YIP,NAS Portal,General Incident,Closed,Incident,false,1,2022-06-09 16:14:00,2022-06-10 11:54:00,2022-06-10 11:42:00,2022-06-10 11:54:00,0 days 19:40:00,19.666666666666668,0 days 19:28:00,19.466666666666665,0 days 00:12:00,0.2,0 days 00:00:00,0.0
Cosmatic,931,SR-ES-22-0931,Storage,NetApp,FAS8020,General Incident,Closed,Request,false,6,2022-06-09 14:12:00,2022-06-23 16:40:00,2022-06-09 16:04:00,2022-06-23 16:40:00,14 days 02:28:00,338.46666666666664,0 days 01:52:00,1.8666666666666667,14 days 00:36:00,336.6,0 days 00:00:00,0.0
Major,891,SR-ES-22-0891,Storage,NetApp,FAS3220,Hard Disk Drive Failure,Closed,Incident,false,2,2022-06-09 13:00:00,2022-06-09 15:00:00,2022-06-09 13:00:00,2022-06-09 15:00:00,0 days 02:00:00,2.0,0 days 00:00:00,0.0,0 days 02:00:00,2.0,0 days 00:00:00,0.0
Major,921,SR-ES-22-0921,Server,HPE,ProLiant DL380 Gen10,Hard Disk Drive Failure,Closed,Incident,false,2,2022-06-09 12:31:00,2022-06-09 22:00:00,2022-06-09 12:57:00,2022-06-09 20:50:00,0 days 09:29:00,9.483333333333333,0 days 00:26:00,0.43333333333333335,0 days 07:53:00,7.883333333333334,0 days 01:10:00,1.1666666666666667
Minor,924,SR-ES-22-0924,Storage,NetApp,SG5760,Hard Disk Drive Failure,Closed,Incident,false,2,2022-06-09 12:31:00,2022-06-09 21:30:00,2022-06-09 12:57:00,2022-06-09 21:30:00,0 days 08:59:00,8.983333333333333,0 days 00:26:00,0.43333333333333335,0 days 08:33:00,8.55,0 days 00:00:00,0.0
Minor,923,SR-ES-22-0923,Storage,NetApp,SG5760,Hard Disk Drive Failure,Closed,Incident,false,2,2022-06-09 12:31:00,2022-06-09 21:30:00,2022-06-09 12:57:00,2022-06-09 21:30:00,0 days 08:59:00,8.983333333333333,0 days 00:26:00,0.43333333333333335,0 days 08:33:00,8.55,0 days 00:00:00,0.0
Major,894,SR-ES-22-0894,Server,HPE,DL360 Gen9 8SFF CTO Server,Network Card Failure,Closed,Incident,false,2,2022-06-09 10:05:00,2022-06-11 14:13:00,2022-06-09 15:02:00,2022-06-11 14:13:00,2 days 04:08:00,52.13333333333333,0 days 04:57:00,4.95,1 days 23:11:00,47.18333333333333,0 days 00:00:00,0.0
Major,1108,SR-ES-22-1108,Access Point,Cisco,AIR-AP1572EAC-S-K9,General Incident,Closed,Incident,false,1,2022-06-09 10:00:00,2022-06-09 11:00:00,2022-06-09 10:00:00,2022-06-09 11:00:00,0 days 01:00:00,1.0,0 days 00:00:00,0.0,0 days 01:00:00,1.0,0 days 00:00:00,0.0
Major,1107,SR-ES-22-1107,Access Point,Cisco,AIR-AP1572EAC-S-K9,General Incident,Closed,Incident,false,1,2022-06-09 09:00:00,2022-06-09 10:00:00,2022-06-09 09:00:00,2022-06-09 10:00:00,0 days 01:00:00,1.0,0 days 00:00:00,0.0,0 days 01:00:00,1.0,0 days 00:00:00,0.0
Major,913,SR-ES-22-0913,Software,VMWare,VMWARE VSPHERE 7 STANDARD FOR 1 PROCESSOR,Software,Closed,Request,false,2,2022-06-08 20:22:00,2022-06-10 19:30:00,2022-06-08 20:29:00,2022-06-10 19:30:00,1 days 23:08:00,47.13333333333333,0 days 00:07:00,0.11666666666666667,1 days 23:01:00,47.016666666666666,0 days 00:00:00,0.0
